customerID,Churn,Churn_label,tenure,MonthlyCharges,Contract,InternetService,TechSupport,OnlineSecurity,PaymentMethod
0432-CAJZV,No,0,3,90.7,Month-to-month,Fiber optic,No,No,Mailed check
7008-LZVOZ,No,0,66,25.3,Two year,No,No internet service,No internet service,Credit card (automatic)
8868-WOZGU,Yes,1,28,105.7,Month-to-month,Fiber optic,No,No,Electronic check
1200-TUZHR,No,0,8,85.2,Month-to-month,Fiber optic,No,No,Electronic check
9365-CSLBQ,No,0,71,24.35,Two year,No,No internet service,No internet service,Mailed check
1334-FJSVR,Yes,1,1,24.25,Month-to-month,DSL,No,No,Electronic check
5884-FBCTL,No,0,72,25.1,Two year,No,No internet service,No internet service,Bank transfer (automatic)
7130-CTCUS,No,0,16,54.55,Month-to-month,DSL,No,Yes,Bank transfer (automatic)
6242-FEGFD,No,0,66,96.6,Two year,Fiber optic,Yes,Yes,Mailed check
7625-XCQRH,Yes,1,11,76.5,Month-to-month,Fiber optic,No,No,Electronic check
6194-HBGQN,No,0,51,81.15,One year,DSL,Yes,Yes,Credit card (automatic)
7634-WSWDB,No,0,8,38.5,Month-to-month,DSL,No,Yes,Electronic check
6986-IXNDM,No,0,14,92.9,Month-to-month,Fiber optic,No,No,Electronic check
1731-TVIUK,Yes,1,4,93.5,Month-to-month,Fiber optic,Yes,No,Electronic check
2987-BJXIK,No,0,70,84.7,Two year,DSL,No,Yes,Mailed check
9769-TSBZE,No,0,70,66.0,Two year,DSL,Yes,Yes,Electronic check
0406-BPDVR,Yes,1,54,101.5,One year,Fiber optic,No,No,Credit card (automatic)
0618-XWMSS,Yes,1,28,74.9,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic)
1395-WSWXR,No,0,24,20.75,Two year,No,No internet service,No internet service,Mailed check
6023-GSSXW,No,0,69,61.45,Two year,DSL,No,No,Credit card (automatic)
6752-APNJL,No,0,42,54.5,Month-to-month,DSL,No,Yes,Mailed check
5276-KQWHG,Yes,1,2,69.6,Month-to-month,Fiber optic,No,No,Electronic check
0420-HLGXF,No,0,39,99.75,Month-to-month,Fiber optic,No,No,Electronic check
7446-KQISO,No,0,45,109.75,Two year,Fiber optic,Yes,No,Bank transfer (automatic)
9823-EALYC,No,0,72,80.85,Two year,DSL,Yes,Yes,Bank transfer (automatic)
0582-AVCLN,No,0,38,20.3,Two year,No,No internet service,No internet service,Mailed check
5803-NQJZO,No,0,72,67.8,Two year,DSL,Yes,Yes,Bank transfer (automatic)
2565-JSLRY,Yes,1,1,24.05,Month-to-month,No,No internet service,No internet service,Mailed check
2607-DHDAK,No,0,72,19.8,Two year,No,No internet service,No internet service,Credit card (automatic)
1073-XXCZD,No,0,55,25.7,Two year,No,No internet service,No internet service,Bank transfer (automatic)
0743-HRVFF,No,0,51,56.15,One year,DSL,Yes,No,Electronic check
4006-HKYHO,No,0,63,86.7,Two year,DSL,Yes,Yes,Bank transfer (automatic)
3727-JEZTU,No,0,1,20.4,Month-to-month,No,No internet service,No internet service,Mailed check
8143-ETQTI,No,0,23,19.65,Two year,No,No internet service,No internet service,Mailed check
6689-KXGBO,Yes,1,1,50.55,Month-to-month,DSL,No,No,Electronic check
9667-TKTVZ,No,0,2,54.35,Month-to-month,DSL,Yes,No,Mailed check
3657-COGMW,No,0,52,108.1,Month-to-month,Fiber optic,No,Yes,Credit card (automatic)
8570-KLJYJ,No,0,36,54.45,One year,DSL,No,Yes,Mailed check
7754-IXRMC,No,0,1,45.35,Month-to-month,DSL,No,No,Mailed check
9473-CBZOP,No,0,28,59.0,One year,DSL,No,Yes,Mailed check
2969-WGHQO,No,0,7,69.45,One year,DSL,No,Yes,Electronic check
6615-NGGZJ,Yes,1,14,100.55,Month-to-month,Fiber optic,No,No,Electronic check
4334-HOWRP,No,0,72,64.95,Two year,DSL,Yes,Yes,Credit card (automatic)
4255-DDUOU,Yes,1,1,20.5,Month-to-month,No,No internet service,No internet service,Mailed check
5863-OOKCL,No,0,10,18.85,Month-to-month,No,No internet service,No internet service,Mailed check
1686-STUHN,No,0,42,19.8,One year,No,No internet service,No internet service,Bank transfer (automatic)
1329-VHWNP,No,0,7,25.05,Month-to-month,DSL,No,No,Bank transfer (automatic)
2984-MIIZL,Yes,1,4,74.8,Month-to-month,Fiber optic,No,No,Bank transfer (automatic)
0266-GMEAO,No,0,72,114.3,Two year,Fiber optic,Yes,Yes,Credit card (automatic)
5590-YRFJT,Yes,1,20,24.45,Month-to-month,DSL,No,No,Electronic check
5574-NXZIU,No,0,63,109.2,Two year,Fiber optic,Yes,Yes,Credit card (automatic)
0019-GFNTW,No,0,56,45.05,Two year,DSL,Yes,Yes,Bank transfer (automatic)
4256-ZWTZI,No,0,5,51.0,Month-to-month,DSL,Yes,No,Mailed check
8309-PPCED,No,0,72,110.45,Two year,Fiber optic,Yes,No,Bank transfer (automatic)
4098-NAUKP,No,0,68,84.65,Month-to-month,Fiber optic,No,No,Electronic check
5196-WPYOW,No,0,67,60.05,One year,DSL,Yes,Yes,Mailed check
4608-LCIMN,No,0,8,44.65,Month-to-month,DSL,No,No,Bank transfer (automatic)
1485-YDHMM,No,0,52,93.25,Month-to-month,Fiber optic,Yes,No,Bank transfer (automatic)
4054-CUMIA,No,0,18,20.25,Month-to-month,No,No internet service,No internet service,Mailed check
0603-TPMIB,No,0,59,25.45,Two year,No,No internet service,No internet service,Mailed check
2525-GVKQU,No,0,60,20.6,Two year,No,No internet service,No internet service,Mailed check
8161-QYMTT,No,0,7,94.1,Month-to-month,Fiber optic,No,No,Electronic check
9581-GVBXT,No,0,59,34.8,One year,DSL,No,Yes,Mailed check
5862-BRIXZ,No,0,46,60.75,Two year,DSL,Yes,Yes,Bank transfer (automatic)
5404-GGUKR,No,0,5,51.35,Month-to-month,DSL,No,No,Electronic check
3308-JSGML,No,0,59,64.05,Two year,DSL,Yes,Yes,Credit card (automatic)
2126-GSEGL,No,0,70,84.8,Two year,DSL,Yes,No,Bank transfer (automatic)
3677-TNKIO,Yes,1,14,71.0,Month-to-month,Fiber optic,No,No,Credit card (automatic)
0440-QEXBZ,No,0,44,50.15,Month-to-month,DSL,No,No,Mailed check
2434-EEVDB,No,0,64,94.6,Two year,Fiber optic,No,Yes,Credit card (automatic)
6762-QVYJO,No,0,58,59.75,Two year,DSL,Yes,Yes,Mailed check
6199-IWKGC,No,0,46,100.25,One year,Fiber optic,Yes,No,Electronic check
2675-DHUTR,No,0,58,98.9,Month-to-month,Fiber optic,No,No,Electronic check
8152-VETUR,No,0,72,97.7,Two year,Fiber optic,No,No,Credit card (automatic)
9667-EQRXU,Yes,1,30,40.3,Month-to-month,DSL,No,No,Electronic check
7446-YPODE,No,0,11,60.25,Month-to-month,DSL,No,Yes,Bank transfer (automatic)
9522-BNTHX,No,0,34,56.25,Month-to-month,DSL,No,No,Electronic check
4676-WLUHT,No,0,54,46.2,Two year,DSL,No,Yes,Bank transfer (automatic)
3329-WDIOK,Yes,1,3,50.6,Month-to-month,DSL,No,No,Electronic check
7980-MHFLQ,No,0,72,24.9,Two year,No,No internet service,No internet service,Mailed check
2873-ZLIWT,Yes,1,40,84.85,Month-to-month,Fiber optic,Yes,No,Electronic check
3415-TAILE,Yes,1,2,65.7,Month-to-month,DSL,No,No,Mailed check
0757-WCUUZ,No,0,54,63.35,Two year,DSL,No,No,Credit card (automatic)
1629-DQQVB,No,0,14,50.1,Month-to-month,DSL,No,Yes,Bank transfer (automatic)
1915-IOFGU,Yes,1,1,70.5,Month-to-month,Fiber optic,No,No,Electronic check
3045-XETSH,Yes,1,10,94.85,Month-to-month,Fiber optic,No,No,Electronic check
0374-AACSZ,No,0,1,50.15,Month-to-month,DSL,No,Yes,Electronic check
7239-HZZCX,Yes,1,1,19.75,Month-to-month,No,No internet service,No internet service,Mailed check
4872-VXRIL,No,0,56,64.65,One year,DSL,Yes,Yes,Bank transfer (automatic)
9140-CZQZZ,No,0,68,79.6,Two year,DSL,Yes,Yes,Bank transfer (automatic)
3423-HHXAO,No,0,14,19.5,One year,No,No internet service,No internet service,Mailed check
9938-TKDGL,No,0,68,99.55,Two year,Fiber optic,Yes,Yes,Electronic check
0531-ZZJWQ,No,0,55,74.0,Month-to-month,Fiber optic,No,No,Electronic check
6537-QLGEX,No,0,16,38.9,Month-to-month,DSL,No,Yes,Electronic check
2688-BHGOG,No,0,9,79.55,Month-to-month,Fiber optic,No,No,Electronic check
7683-CBDKJ,Yes,1,14,65.45,Month-to-month,DSL,No,Yes,Electronic check
0946-CLJTI,Yes,1,58,98.7,Month-to-month,Fiber optic,No,No,Electronic check
3160-TYXLT,No,0,53,46.3,Month-to-month,DSL,No,Yes,Bank transfer (automatic)
1325-USMEC,No,0,70,99.35,Two year,Fiber optic,No,Yes,Credit card (automatic)
0916-QOFDP,No,0,14,95.8,Month-to-month,Fiber optic,No,No,Electronic check
0628-CNQRM,Yes,1,22,67.5,One year,DSL,Yes,Yes,Bank transfer (automatic)
5606-AMZBO,No,0,10,78.15,Month-to-month,Fiber optic,No,Yes,Credit card (automatic)
6199-IPCAO,No,0,29,26.1,Two year,No,No internet service,No internet service,Mailed check
7665-TOALD,Yes,1,1,69.6,Month-to-month,Fiber optic,No,No,Electronic check
0112-QWPNC,Yes,1,49,84.35,One year,DSL,Yes,Yes,Electronic check
0324-BRPCJ,Yes,1,68,100.2,Month-to-month,Fiber optic,No,No,Electronic check
2777-PHDEI,Yes,1,1,78.05,Month-to-month,Fiber optic,No,No,Electronic check
5640-CAXOA,No,0,30,40.35,One year,DSL,Yes,No,Credit card (automatic)
2235-EZAIK,No,0,72,79.2,Two year,DSL,Yes,Yes,Credit card (automatic)
3847-BAERP,No,0,10,20.9,Month-to-month,No,No internet service,No internet service,Mailed check
1196-AMORA,Yes,1,7,73.6,Month-to-month,Fiber optic,No,No,Electronic check
4282-YMKNA,Yes,1,9,74.75,Month-to-month,Fiber optic,No,No,Electronic check
1453-RZFON,No,0,1,49.9,Month-to-month,DSL,No,Yes,Mailed check
8263-OKETD,No,0,20,68.9,Month-to-month,DSL,Yes,No,Credit card (automatic)
0670-KDOMA,No,0,1,20.25,Month-to-month,No,No internet service,No internet service,Mailed check
2476-YGEFM,No,0,29,76.0,Month-to-month,Fiber optic,No,No,Credit card (automatic)
8687-BAFGU,No,0,1,74.0,Month-to-month,Fiber optic,Yes,No,Electronic check
0641-EVBOJ,No,0,3,82.3,Month-to-month,Fiber optic,Yes,Yes,Mailed check
0829-XXPLX,No,0,20,89.4,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic)
9974-JFBHQ,No,0,64,99.15,Month-to-month,Fiber optic,Yes,No,Credit card (automatic)
5356-RHIPP,Yes,1,1,20.2,Month-to-month,No,No internet service,No internet service,Mailed check
6624-JDRDS,No,0,6,29.45,Month-to-month,DSL,No,Yes,Bank transfer (automatic)
0608-JDVEC,No,0,50,19.8,Two year,No,No internet service,No internet service,Electronic check
9780-FKVVF,No,0,6,59.15,Month-to-month,DSL,No,Yes,Bank transfer (automatic)
1919-RTPQD,No,0,7,44.75,Month-to-month,DSL,No,No,Electronic check
5214-NLTIT,No,0,72,90.8,Two year,Fiber optic,No,No,Credit card (automatic)
3345-PBBFH,No,0,8,49.55,Month-to-month,DSL,No,No,Bank transfer (automatic)
5055-BRMNE,No,0,67,106.7,Two year,Fiber optic,Yes,Yes,Credit card (automatic)
9189-JWSHV,Yes,1,24,93.55,Month-to-month,Fiber optic,No,No,Electronic check
2190-PHBHR,No,0,72,94.45,Two year,Fiber optic,No,Yes,Credit card (automatic)
2650-GYRYL,No,0,33,19.45,One year,No,No internet service,No internet service,Bank transfer (automatic)
0746-JTRFU,Yes,1,2,25.05,Month-to-month,DSL,No,No,Electronic check
5208-FVQKB,No,0,70,67.95,Two year,DSL,Yes,Yes,Mailed check
7184-LRUUR,No,0,22,65.25,One year,DSL,No,No,Bank transfer (automatic)
6627-CFOSN,No,0,59,99.45,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic)
3982-JGSFD,No,0,36,20.35,One year,No,No internet service,No internet service,Credit card (automatic)
1574-DYCWE,No,0,51,19.95,Two year,No,No internet service,No internet service,Mailed check
7247-XOZPB,No,0,53,77.4,One year,DSL,Yes,Yes,Bank transfer (automatic)
2466-FCCPT,No,0,20,19.7,One year,No,No internet service,No internet service,Bank transfer (automatic)
6211-WWLTF,No,0,63,99.7,Two year,Fiber optic,No,Yes,Credit card (automatic)
4826-TZEVA,No,0,40,74.8,Month-to-month,Fiber optic,No,No,Credit card (automatic)
6016-NXBNJ,No,0,35,19.15,One year,No,No internet service,No internet service,Mailed check
9138-EFSMO,No,0,26,78.95,One year,Fiber optic,No,No,Bank transfer (automatic)
0576-WNXXC,Yes,1,27,95.55,Month-to-month,Fiber optic,No,No,Electronic check
4632-XJMEX,No,0,53,62.85,One year,DSL,Yes,Yes,Credit card (automatic)
8910-LEDAG,No,0,34,71.55,Month-to-month,Fiber optic,No,No,Credit card (automatic)
3452-GWUIN,No,0,19,94.95,Month-to-month,Fiber optic,No,No,Electronic check
2716-GFZOR,No,0,43,86.1,Month-to-month,Fiber optic,No,Yes,Credit card (automatic)
3724-UCSHY,No,0,6,19.55,Month-to-month,No,No internet service,No internet service,Mailed check
8626-XHBIE,No,0,56,24.8,Two year,No,No internet service,No internet service,Mailed check
4628-CTTLA,Yes,1,57,39.3,Month-to-month,DSL,No,No,Electronic check
3192-LNKRK,No,0,34,84.05,Month-to-month,Fiber optic,No,No,Mailed check
4439-YRNVD,No,0,10,36.25,Month-to-month,DSL,Yes,No,Electronic check
2876-VBBBL,Yes,1,1,20.25,Month-to-month,No,No internet service,No internet service,Mailed check
6834-NXDCA,Yes,1,13,23.9,Month-to-month,DSL,No,No,Electronic check
2208-UGTGR,No,0,56,98.6,Month-to-month,Fiber optic,No,No,Electronic check
3005-TYFRD,No,0,55,103.65,Month-to-month,Fiber optic,No,No,Credit card (automatic)
8670-MEFCP,No,0,36,92.9,Two year,DSL,Yes,Yes,Credit card (automatic)
3079-BCHLN,No,0,47,19.9,One year,No,No internet service,No internet service,Bank transfer (automatic)
7777-UNYHB,No,0,12,20.1,Month-to-month,No,No internet service,No internet service,Credit card (automatic)
5597-GLBUC,Yes,1,1,85.45,Month-to-month,Fiber optic,No,No,Electronic check
7278-CKDNC,No,0,24,80.5,Month-to-month,Fiber optic,No,No,Electronic check
2748-MYRVK,Yes,1,63,99.9,One year,Fiber optic,No,No,Bank transfer (automatic)
8450-UYIBU,No,0,35,39.85,Month-to-month,DSL,No,No,Electronic check
2969-VAPYH,No,0,67,60.5,One year,DSL,Yes,Yes,Credit card (automatic)
4822-YCXMX,Yes,1,25,84.8,Month-to-month,Fiber optic,No,No,Electronic check
7181-OQCUT,No,0,21,103.85,Month-to-month,Fiber optic,No,Yes,Mailed check
8474-UMLNT,No,0,13,67.8,Month-to-month,DSL,Yes,Yes,Bank transfer (automatic)
9821-POOTN,Yes,1,35,75.2,Month-to-month,Fiber optic,No,No,Electronic check
3836-FZSDJ,No,0,71,24.85,Two year,No,No internet service,No internet service,Bank transfer (automatic)
9142-XMYJH,No,0,29,19.35,Month-to-month,No,No internet service,No internet service,Credit card (automatic)
6559-ILWKJ,Yes,1,71,49.35,Two year,DSL,No,No,Electronic check
0187-QSXOE,No,0,7,89.0,Month-to-month,Fiber optic,No,No,Electronic check
7733-UDMTP,No,0,57,55.0,Month-to-month,DSL,No,No,Electronic check
2649-HWLYB,No,0,65,76.15,Two year,DSL,Yes,Yes,Bank transfer (automatic)
5214-CHIWJ,No,0,27,20.3,One year,No,No internet service,No internet service,Mailed check
4229-CZMLL,Yes,1,6,74.9,Month-to-month,Fiber optic,No,No,Electronic check
6904-JLBGY,No,0,72,117.35,Two year,Fiber optic,Yes,Yes,Credit card (automatic)
2465-BLLEU,No,0,1,19.75,Month-to-month,No,No internet service,No internet service,Mailed check
1685-VAYJF,No,0,11,45.2,Month-to-month,DSL,No,No,Credit card (automatic)
8874-EJNSR,No,0,39,25.2,Two year,No,No internet service,No internet service,Mailed check
6917-YACBP,No,0,59,89.75,Month-to-month,Fiber optic,No,Yes,Electronic check
5049-MUBWG,No,0,26,75.0,One year,DSL,Yes,Yes,Bank transfer (automatic)
4223-WOZCM,No,0,2,49.95,Month-to-month,DSL,No,No,Mailed check
0769-MURVM,No,0,72,65.7,Two year,DSL,Yes,Yes,Bank transfer (automatic)
9253-VIFJQ,No,0,65,67.05,One year,DSL,No,Yes,Credit card (automatic)
7030-FZTFM,No,0,72,110.9,Two year,Fiber optic,Yes,No,Credit card (automatic)
9741-YLNTD,No,0,6,87.95,Month-to-month,Fiber optic,Yes,No,Bank transfer (automatic)
5917-RYRMG,No,0,32,19.8,One year,No,No internet service,No internet service,Credit card (automatic)
5120-ZBLAI,No,0,50,75.7,One year,DSL,No,No,Bank transfer (automatic)
1194-BHJYC,No,0,61,62.15,Two year,DSL,Yes,Yes,Mailed check
3663-MITLP,Yes,1,15,101.25,Month-to-month,Fiber optic,No,No,Electronic check
0906-QVPMS,No,0,72,115.15,Two year,Fiber optic,Yes,Yes,Bank transfer (automatic)
9025-ZRPVR,Yes,1,9,18.95,Month-to-month,No,No internet service,No internet service,Mailed check
1905-OEILC,No,0,1,19.5,Month-to-month,No,No internet service,No internet service,Mailed check
7858-GTZSP,No,0,12,86.55,Month-to-month,Fiber optic,No,No,Electronic check
3285-UCQVC,Yes,1,37,28.6,Month-to-month,DSL,Yes,No,Credit card (automatic)
6248-BSHKG,No,0,61,20.4,One year,No,No internet service,No internet service,Mailed check
4685-TFLLS,No,0,18,19.8,One year,No,No internet service,No internet service,Bank transfer (automatic)
3470-BTGQO,No,0,21,45.65,Month-to-month,DSL,No,No,Mailed check
1209-VFFOC,No,0,68,56.4,Two year,DSL,Yes,Yes,Mailed check
8224-DWCKX,No,0,12,73.3,Month-to-month,Fiber optic,No,No,Credit card (automatic)
5482-PLVPE,Yes,1,2,24.35,Month-to-month,DSL,No,No,Electronic check
4553-DVPZG,No,0,62,101.35,Month-to-month,Fiber optic,No,No,Electronic check
4902-OHLSK,Yes,1,29,98.65,Month-to-month,Fiber optic,Yes,No,Electronic check
6917-IAYHD,No,0,1,33.6,Month-to-month,DSL,Yes,No,Mailed check
0495-ZBNGW,Yes,1,5,79.9,Month-to-month,Fiber optic,No,No,Bank transfer (automatic)
8620-RJPZN,No,0,1,20.7,Month-to-month,No,No internet service,No internet service,Electronic check
7572-KPVKK,No,0,62,104.05,Two year,Fiber optic,Yes,No,Electronic check
2642-MAWLJ,No,0,36,20.25,Two year,No,No internet service,No internet service,Bank transfer (automatic)
2357-COQEK,Yes,1,28,103.3,Month-to-month,Fiber optic,Yes,No,Electronic check
7103-ZGVNT,No,0,69,73.7,One year,DSL,Yes,Yes,Credit card (automatic)
3737-GCSPV,Yes,1,11,96.2,Month-to-month,Fiber optic,Yes,Yes,Credit card (automatic)
2027-WKXMW,No,0,63,108.75,Month-to-month,Fiber optic,Yes,No,Electronic check
7137-NAXML,No,0,23,20.15,One year,No,No internet service,No internet service,Bank transfer (automatic)
2428-ZMCTB,No,0,10,19.75,Month-to-month,No,No internet service,No internet service,Credit card (automatic)
2961-VNFKL,No,0,71,25.95,Two year,No,No internet service,No internet service,Credit card (automatic)
1768-HNVGJ,No,0,45,70.05,Month-to-month,DSL,Yes,Yes,Electronic check
6963-KQYQB,No,0,70,24.05,Two year,No,No internet service,No internet service,Mailed check
5934-RMPOV,No,0,22,84.75,Month-to-month,Fiber optic,No,No,Electronic check
1207-BLKSA,No,0,52,23.05,Two year,No,No internet service,No internet service,Mailed check
4088-YLDSU,Yes,1,55,104.15,One year,Fiber optic,Yes,No,Electronic check
8316-BBQAY,No,0,65,59.95,Two year,DSL,Yes,Yes,Credit card (automatic)
1166-PQLGG,No,0,72,19.55,Two year,No,No internet service,No internet service,Bank transfer (automatic)
3146-JTQHR,No,0,10,19.6,One year,No,No internet service,No internet service,Bank transfer (automatic)
4291-YZODP,No,0,7,20.05,One year,No,No internet service,No internet service,Mailed check
4395-PZMSN,No,0,5,85.55,Month-to-month,Fiber optic,No,No,Electronic check
6427-FEFIG,No,0,24,78.6,Two year,DSL,No,Yes,Credit card (automatic)
0017-IUDMW,No,0,72,116.8,Two year,Fiber optic,Yes,Yes,Credit card (automatic)
8706-HRADD,No,0,21,43.55,Month-to-month,DSL,Yes,Yes,Mailed check
9955-QOPOY,No,0,69,60.8,One year,DSL,Yes,No,Credit card (automatic)
4385-ZKVNW,No,0,44,54.9,Month-to-month,DSL,Yes,No,Bank transfer (automatic)
5446-DKWYW,No,0,61,65.2,One year,DSL,No,No,Electronic check
2034-CGRHZ,Yes,1,24,102.95,Month-to-month,Fiber optic,No,No,Credit card (automatic)
5797-APWZC,Yes,1,1,90.6,Month-to-month,Fiber optic,No,No,Electronic check
3683-QKIUE,Yes,1,6,50.8,Month-to-month,DSL,Yes,No,Bank transfer (automatic)
4228-ZGYUW,Yes,1,4,90.05,Month-to-month,Fiber optic,No,No,Electronic check
9031-ZVQPT,No,0,72,108.2,Two year,Fiber optic,Yes,No,Electronic check
2990-IAJSV,No,0,72,92.0,Two year,DSL,Yes,Yes,Bank transfer (automatic)
8107-KNCIM,No,0,14,75.1,Month-to-month,Fiber optic,No,No,Electronic check
9027-YFHQJ,No,0,7,25.05,Month-to-month,No,No internet service,No internet service,Bank transfer (automatic)
5176-LDKUH,No,0,48,75.15,One year,Fiber optic,No,No,Electronic check
4644-OBGFZ,No,0,55,19.5,One year,No,No internet service,No internet service,Mailed check
7926-IJOOU,No,0,1,19.3,Month-to-month,No,No internet service,No internet service,Credit card (automatic)
6480-YAGIY,No,0,45,112.2,One year,Fiber optic,Yes,Yes,Credit card (automatic)
4029-HPFVY,No,0,3,70.3,Month-to-month,Fiber optic,No,No,Mailed check
7602-DBTOU,No,0,71,19.6,Two year,No,No internet service,No internet service,Mailed check
5345-BMKWB,No,0,8,20.25,Month-to-month,No,No internet service,No internet service,Mailed check
3519-ZKXGG,Yes,1,3,75.85,Month-to-month,Fiber optic,No,No,Electronic check
5457-COLHT,No,0,69,80.65,Two year,DSL,Yes,Yes,Bank transfer (automatic)
6416-TVAIH,Yes,1,1,68.5,Month-to-month,Fiber optic,No,No,Electronic check
5451-YHYPW,No,0,72,115.75,Two year,Fiber optic,Yes,Yes,Credit card (automatic)
5108-ADXWO,Yes,1,11,73.5,Month-to-month,Fiber optic,No,Yes,Electronic check
7998-WNZEM,No,0,71,80.6,Two year,DSL,Yes,Yes,Bank transfer (automatic)
3066-RRJIO,Yes,1,1,69.95,Month-to-month,Fiber optic,No,No,Mailed check
4664-NJCMS,No,0,33,59.55,Two year,DSL,Yes,Yes,Bank transfer (automatic)
0307-BCOPK,No,0,16,19.05,One year,No,No internet service,No internet service,Mailed check
7629-WFGLW,No,0,56,95.65,One year,Fiber optic,Yes,Yes,Electronic check
2542-HYGIQ,No,0,1,19.95,Month-to-month,No,No internet service,No internet service,Credit card (automatic)
6715-OFDBP,Yes,1,5,70.05,Month-to-month,DSL,No,No,Electronic check
5016-LIPDW,No,0,57,19.4,One year,No,No internet service,No internet service,Mailed check
6481-LXPWL,No,0,56,36.1,One year,DSL,No,No,Credit card (automatic)
1567-DSCIC,Yes,1,8,94.0,Month-to-month,Fiber optic,No,No,Electronic check
2150-UWTFY,Yes,1,22,61.15,Month-to-month,DSL,No,Yes,Mailed check
6124-ACRHJ,No,0,1,19.75,Month-to-month,No,No internet service,No internet service,Mailed check
9362-MWODR,No,0,40,64.1,Month-to-month,DSL,Yes,Yes,Credit card (automatic)
9975-GPKZU,No,0,46,19.75,Two year,No,No internet service,No internet service,Credit card (automatic)
